date,fc,v,wt,co2,o2,cer,our,p
8852,147.65,59835,64905,0.93204,0.19101,0.65133,1.198,0.75123
8853,145.69,59847,64927,0.93688,0.19082,0.65473,1.216,0.77705
8854,153.79,59860,64949,0.94171,0.19092,0.65812,1.205,0.80325
8855,161.23,59873,64971,0.94653,0.19098,0.66149,1.1984,0.82979
8856,171.79,59884,64991,0.95135,0.19085,0.66487,1.2098,0.85643
8857,182.39,59893,65009,0.95619,0.19066,0.66826,1.2276,0.88323
8858,190.49,59901,65026,0.96099,0.19063,0.67162,1.2291,0.91058
8859,199.12,59908,65043,0.96577,0.19056,0.67497,1.2358,0.93798
8860,203.47,59917,65060,0.97053,0.19054,0.67831,1.2367,0.96588
8861,200.66,59928,65081,0.9756,0.18999,0.68186,1.2888,0.99069
8862,208.76,59940,65103,0.98081,0.18997,0.68551,1.2896,1.0162
8863,215.59,59954,65126,0.98602,0.19,0.68916,1.2857,1.0419
8864,220.13,59967,65149,0.99119,0.19003,0.69278,1.2816,1.0682
8865,225.89,59980,65171,0.99635,0.19003,0.6964,1.2805,1.0947
8866,227.85,59992,65193,1.0016,0.18981,0.70006,1.3012,1.1207
8867,230.91,60003,65213,1.0068,0.18978,0.70374,1.303,1.1467
8868,232.56,60014,65233,1.0121,0.18962,0.70745,1.3168,1.1725
8869,235.69,60024,65254,1.0174,0.18955,0.71115,1.3229,1.1993
8870,241,60035,65274,1.0227,0.18949,0.71484,1.3275,1.2258
8871,246.59,60047,65296,1.0279,0.18953,0.71853,1.3229,1.2527
8872,252.15,60060,65319,1.0331,0.18961,0.72219,1.3145,1.2807
8873,255.03,60074,65342,1.0383,0.1896,0.7258,1.3146,1.3096
8874,256.39,60087,65365,1.0434,0.18946,0.72939,1.3267,1.3388
8875,255.19,60101,65388,1.0485,0.18956,0.73295,1.3166,1.3685
8876,251.54,60113,65410,1.0536,0.18933,0.73654,1.3371,1.3978
8877,253.05,60126,65432,1.0587,0.18926,0.74015,1.3433,1.4274
8878,247.68,60137,65454,1.0639,0.18913,0.74376,1.3549,1.4572
8879,243.3,60149,65475,1.0691,0.1891,0.74739,1.3564,1.4869
8880,235.17,60161,65496,1.0743,0.18913,0.75105,1.3524,1.5172
8881,228.86,60174,65519,1.0798,0.1887,0.75488,1.3934,1.5441
8882,228.92,60187,65543,1.0853,0.18886,0.75875,1.3762,1.5725
8883,225.75,60201,65567,1.0907,0.18904,0.76258,1.3587,1.6011
8884,218.41,60216,65592,1.0962,0.18889,0.7664,1.3715,1.6301
8885,65.522,60231,65617,1.1016,0.18903,0.77019,1.3569,1.6599
8886,370.05,60245,65641,1.1069,0.1891,0.77394,1.35,1.69
8887,354.64,60260,65666,1.1122,0.18915,0.77764,1.344,1.7208
8888,328.71,60274,65690,1.1175,0.18916,0.78133,1.3423,1.7516
8889,300.27,60288,65714,1.1227,0.18938,0.78497,1.32,1.7835
8890,279.64,60302,65737,1.1278,0.18933,0.78857,1.324,1.8155
8891,262.9,60315,65761,1.1329,0.18931,0.79217,1.3248,1.848
8892,241.91,60329,65784,1.138,0.18929,0.79575,1.3257,1.8806
8893,229.15,60342,65807,1.1431,0.18924,0.7993,1.3296,1.9135
8894,215.78,60355,65830,1.1482,0.18922,0.80285,1.3301,1.9466
8895,208.88,60369,65853,1.1532,0.18926,0.80639,1.3258,1.9798
8896,199.62,60382,65877,1.1582,0.18934,0.80991,1.3176,2.0131
8897,189.92,60396,65900,1.1632,0.18939,0.81339,1.3112,2.0472
8898,56.975,60410,65924,1.1681,0.18929,0.81686,1.3204,2.0812
8899,320.92,60423,65947,1.173,0.18926,0.8203,1.3218,2.1159
8900,301.22,60437,65970,1.1779,0.18938,0.82373,1.3096,2.1508
8901,271.72,60453,65997,1.0921,0.1905,0.83291,1.3287,2.1838
8902,247.14,60469,66023,1.0924,0.19065,0.83314,1.3128,2.2177
8903,227.72,60485,66049,1.0968,0.19066,0.83656,1.311,2.2523
8904,211.23,60502,66075,1.1014,0.1906,0.8401,1.316,2.2872
8905,202.28,60518,66102,1.1061,0.1905,0.84366,1.3253,2.3221
8906,197.58,60535,66129,1.1108,0.19033,0.84726,1.3421,2.3569
8907,196.11,60552,66156,1.1156,0.19018,0.8509,1.3576,2.3911
8908,194.14,60568,66183,1.1203,0.19014,0.85456,1.3608,2.426
8909,190.95,60585,66209,1.1252,0.19006,0.85825,1.3681,2.4602
8910,186.05,60601,66236,1.13,0.18998,0.86198,1.3753,2.4941
8911,181.98,60618,66263,1.1349,0.18991,0.86573,1.3822,2.5281
8912,177.09,60634,66289,1.1398,0.1898,0.86945,1.3926,2.5626
8913,171.97,60650,66316,1.1447,0.18978,0.87317,1.3939,2.5971
8914,167.81,60667,66343,1.1495,0.18969,0.87689,1.402,2.6317
8915,167.64,60683,66370,1.1544,0.18952,0.88059,1.4184,2.6663
8916,165.16,60700,66396,1.1592,0.18941,0.88432,1.4291,2.701
8917,164.02,60717,66423,1.1641,0.18932,0.88806,1.4375,2.7359
8918,166.65,60734,66451,1.1689,0.1894,0.89174,1.4286,2.7722
8919,170.48,60751,66478,1.1737,0.18941,0.89539,1.4262,2.809
8920,172.87,60768,66506,1.1784,0.18941,0.89901,1.4253,2.8464
8921,174.26,60787,66535,1.1835,0.1888,0.90287,1.4888,2.8807
8922,181.47,60807,66566,1.1886,0.18868,0.90683,1.5003,2.9156
8923,190.11,60826,66596,1.1938,0.18861,0.91081,1.5065,2.9504
8924,198.71,60847,66627,1.199,0.18865,0.91476,1.5008,2.9858
8925,207.89,60867,66658,1.2041,0.18875,0.91866,1.4897,3.022
8926,213.1,60887,66688,1.2091,0.18876,0.9225,1.4875,3.0594
8927,211.02,60907,66719,1.214,0.18888,0.92628,1.474,3.0975
8928,206.59,60926,66749,1.219,0.18865,0.93005,1.4971,3.1356
8929,204.28,60945,66778,1.2239,0.18865,0.93383,1.4962,3.1737
8930,207.12,60963,66807,1.2288,0.18864,0.93758,1.4959,3.2125
8931,204.23,60982,66836,1.2337,0.18842,0.94133,1.5181,3.2519
8932,199.63,61000,66865,1.2386,0.18832,0.94509,1.5276,3.2913
8933,198.21,61018,66894,1.2435,0.1883,0.94884,1.529,3.3312
8934,191.71,61037,66923,1.2485,0.18809,0.95262,1.5501,3.371
8935,189.81,61055,66952,1.2534,0.18817,0.9564,1.5405,3.4113
8936,188.39,61074,66982,1.2583,0.18817,0.96019,1.5391,3.4516
8937,184.36,61093,67012,1.2633,0.18802,0.964,1.5543,3.4919
8938,183.15,61113,67043,1.2683,0.1879,0.96783,1.5653,3.5324
8939,186.52,61133,67073,1.2733,0.18792,0.97164,1.563,3.5736
8940,188.3,61153,67104,1.2783,0.18784,0.97545,1.57,3.6147
8941,189.69,61174,67136,1.2834,0.18748,0.9794,1.6062,3.6546
8942,192.04,61195,67169,1.2887,0.18738,0.98344,1.6156,3.6943
8943,192.44,61216,67201,1.294,0.1873,0.98748,1.6237,3.7346
8944,192.99,61237,67233,1.2992,0.18738,0.99146,1.6136,3.7761
8945,192.42,61258,67265,1.3042,0.18749,0.99535,1.6014,3.8185
8946,192.7,61279,67297,1.3094,0.18719,0.99928,1.6313,3.8606
8947,196.71,61300,67329,1.3146,0.18706,1.0033,1.6439,3.9026
8948,200.59,61321,67361,1.3197,0.18718,1.0072,1.6312,3.9454
8949,201.59,61342,67393,1.3248,0.18715,1.0111,1.6334,3.9886
8950,198.67,61362,67425,1.33,0.18699,1.0151,1.6484,4.0318
8951,194.29,61483,67556,1.3351,0.19043,1.019,1.2867,4.0693
8952,58.288,61603,67688,1.3401,0.19082,1.0228,1.2449,4.1072
8953,336.69,61723,67819,1.3451,0.19077,1.0266,1.2482,4.1455
8954,263.21,61843,67950,1.3501,0.19061,1.0305,1.2646,4.1838
8955,198.55,61964,68082,1.3551,0.19057,1.0343,1.2681,4.2222
8956,153.8,62084,68214,1.3601,0.19056,1.0382,1.2677,4.2607
8957,46.141,62205,68346,1.3651,0.19065,1.042,1.257,4.2989
8958,221.4,62327,68478,1.37,0.19056,1.0457,1.2658,4.3363
8959,188.64,62448,68611,1.375,0.19044,1.0495,1.2772,4.3737
8960,148.96,62571,68744,1.3799,0.19033,1.0533,1.2885,4.4112
8961,117.08,62694,68879,1.3851,0.18983,1.0573,1.3392,4.4475
8962,101.48,62817,69014,1.3904,0.18975,1.0614,1.3466,4.4836
8963,89.64,62941,69149,1.3957,0.18977,1.0655,1.3434,4.5197
8964,26.892,63065,69285,1.401,0.18974,1.0695,1.3461,4.5558
8965,147.28,63189,69420,1.4063,0.18977,1.0735,1.342,4.5921
8966,137.31,63312,69555,1.4115,0.18991,1.0775,1.3255,4.6281
8967,123.08,63436,69691,1.4167,0.18983,1.0816,1.333,4.6639
8968,112.63,63560,69826,1.4219,0.18979,1.0855,1.336,4.6999
8969,104.51,63683,69961,1.4271,0.18956,1.0895,1.3591,4.7359
8970,96.283,63807,70095,1.4321,0.18971,1.0934,1.3424,4.7722
8971,85.961,63930,70230,1.4373,0.18959,1.0973,1.3542,4.8081
8972,79.391,64053,70365,1.4425,0.18946,1.1013,1.3666,4.844
8973,75.28,64176,70499,1.4477,0.18956,1.1053,1.3558,4.8798
8974,71.562,64299,70634,1.4529,0.18943,1.1093,1.368,4.9158
8975,67.589,64423,70769,1.458,0.18947,1.1132,1.3626,4.952
8976,63.021,64547,70905,1.4631,0.18938,1.1171,1.3715,4.9879
8977,18.906,64671,71040,1.4683,0.18933,1.1211,1.3758,5.0237
8978,105.7,64794,71175,1.4734,0.1893,1.125,1.3777,5.0593
8979,100.42,64918,71310,1.4785,0.18917,1.1289,1.3905,5.0952
8980,91.506,65041,71445,1.4836,0.18902,1.1328,1.4049,5.1313
8981,83.676,65165,71581,1.4889,0.18848,1.1369,1.4607,5.1664
8982,82.166,65289,71717,1.4943,0.18855,1.1411,1.4521,5.2021
8983,79.008,65413,71853,1.4997,0.18853,1.1452,1.4531,5.2375
8984,73.374,65537,71988,1.505,0.18863,1.1493,1.4416,5.2729
8985,68.779,65661,72124,1.5104,0.18859,1.1534,1.4448,5.3083
8986,65.122,65785,72260,1.5157,0.18859,1.1575,1.4436,5.3438
8987,60.938,65909,72395,1.5211,0.18844,1.1616,1.4587,5.3794
8988,59.656,66033,72531,1.5264,0.18841,1.1656,1.4606,5.4152
8989,56.913,66157,72667,1.5316,0.18845,1.1696,1.4553,5.451
8990,52.458,66282,72803,1.5368,0.18845,1.1736,1.4538,5.4871
8991,47.565,66406,72939,1.5418,0.1885,1.1775,1.4477,5.5234
8992,42.901,66531,73076,1.5469,0.18835,1.1814,1.4629,5.5595
8993,12.87,66655,73212,1.5519,0.18834,1.1852,1.4625,5.5962
8994,74.138,66780,73348,1.5569,0.18844,1.1891,1.4508,5.6332
8995,68.171,66904,73484,1.5619,0.18861,1.1929,1.4325,5.6702
8996,61.756,67029,73620,1.5668,0.18869,1.1967,1.4233,5.7072
8997,55.68,67153,73755,1.5717,0.18865,1.2004,1.4265,5.7437
8998,51.962,67276,73890,1.5766,0.18862,1.2042,1.4283,5.7805
8999,48.966,67400,74025,1.5815,0.18857,1.208,1.433,5.8171
9000,47.009,67523,74160,1.5864,0.18868,1.2117,1.4196,5.8541
9001,44.222,67646,74295,1.5914,0.18833,1.2155,1.456,5.891
9002,45.225,67770,74430,1.5964,0.18831,1.2194,1.4573,5.9279
9003,44.873,67894,74566,1.6014,0.18818,1.2232,1.4692,5.9647
9004,42.788,68018,74701,1.6064,0.18817,1.2271,1.4692,6.0017
9005,40.72,68142,74837,1.6114,0.18809,1.2309,1.4768,6.0382
9006,38.468,68266,74973,1.6164,0.18808,1.2347,1.4768,6.0747
9007,36.636,68390,75108,1.6214,0.18792,1.2386,1.4934,6.1114
9008,36.594,68514,75244,1.6265,0.1879,1.2425,1.4944,6.1483
9009,35.413,68637,75379,1.6315,0.18792,1.2463,1.4906,6.1854
9010,33.446,68761,75514,1.6364,0.18805,1.2501,1.4767,6.2227
9011,32.001,68884,75649,1.6413,0.18805,1.2538,1.4754,6.2604
9012,32.473,69007,75783,1.6462,0.18818,1.2576,1.4607,6.2979
9013,32.317,69130,75918,1.651,0.1882,1.2613,1.457,6.3357
9014,31.626,69252,76052,1.6558,0.18825,1.265,1.4514,6.3733
9015,30.001,69375,76186,1.6606,0.18819,1.2687,1.4563,6.4109
9016,29.977,69498,76321,1.6654,0.18807,1.2723,1.4684,6.4492
9017,29.974,69621,76455,1.6701,0.18807,1.276,1.4676,6.4876
9018,29.473,69743,76589,1.6749,0.18794,1.2797,1.4801,6.5267
9019,30.42,69866,76724,1.6798,0.18787,1.2834,1.4862,6.5657
9020,31.257,69989,76858,1.6846,0.18789,1.2871,1.4834,6.6043
9021,32.059,70113,76994,1.6895,0.18777,1.2908,1.4955,6.6431
9022,34.175,70238,77131,1.6944,0.18787,1.2946,1.4833,6.6817
9023,34.334,70364,77268,1.6993,0.18796,1.2983,1.4726,6.7202
9024,33.337,70489,77405,1.7041,0.18797,1.3021,1.4707,6.7587
9025,32.662,70615,77543,1.709,0.18796,1.3058,1.4709,6.7973
9026,31.736,70741,77680,1.7138,0.18795,1.3095,1.4713,6.8358
9027,30.415,70866,77817,1.7186,0.18795,1.3132,1.4699,6.8747
9028,29.039,70991,77954,1.7234,0.18783,1.3169,1.4815,6.9138
9029,28.903,71115,78090,1.7282,0.18776,1.3206,1.4887,6.953
9030,29.948,71239,78226,1.733,0.18772,1.3243,1.492,6.992
9031,31.375,71363,78361,1.7379,0.18767,1.328,1.4957,7.0314
9032,32.749,71486,78496,1.7427,0.18772,1.3317,1.4896,7.0706
9033,32.208,71610,78632,1.7474,0.18759,1.3353,1.502,7.1095
9034,32.83,71734,78767,1.7522,0.18769,1.339,1.4909,7.1481
9035,32.559,71858,78903,1.757,0.18772,1.3427,1.4865,7.1867
9036,31.674,71982,79039,1.7617,0.18771,1.3463,1.4864,7.2254
9037,30.653,72107,79176,1.7665,0.18767,1.35,1.4901,7.2643
9038,30.261,72233,79313,1.7713,0.18768,1.3537,1.4884,7.3029
9039,29.309,72358,79451,1.776,0.18763,1.3573,1.4926,7.3408
9040,27.622,72485,79589,1.7807,0.18757,1.3609,1.4978,7.3788
9041,26.727,72612,79727,1.7855,0.1875,1.3646,1.5044,7.417
9042,28.042,72739,79866,1.7904,0.18754,1.3683,1.4985,7.4548
9043,28.769,72866,80006,1.7952,0.18755,1.372,1.4973,7.4925
9044,28.652,72993,80145,1.8,0.18742,1.3757,1.5097,7.5304
9045,28.723,73120,80284,1.8047,0.18732,1.3794,1.5196,7.568
9046,29.305,73248,80423,1.8095,0.18732,1.383,1.5185,7.6058
9047,29.788,73375,80562,1.8142,0.18723,1.3867,1.5265,7.6439
9048,29.163,73503,80702,1.819,0.18714,1.3903,1.535,7.6819
9049,27.842,73632,80842,1.8236,0.18727,1.3939,1.5204,7.7199
9050,26.04,73761,80983,1.8283,0.18735,1.3975,1.5111,7.7583
9051,24.649,73890,81124,1.833,0.18743,1.4011,1.5021,7.7964
9052,22.391,74020,81266,1.8376,0.18741,1.4047,1.503,7.8346
9053,20.742,74150,81408,1.8423,0.18748,1.4082,1.4952,7.8726
9054,18.663,74280,81550,1.8469,0.18743,1.4118,1.4991,7.911
9055,17.496,74411,81692,1.8516,0.18724,1.4154,1.518,7.9493
9056,16.701,74541,81834,1.8562,0.18726,1.4189,1.5156,7.9875
9057,14.757,74671,81976,1.8607,0.18726,1.4224,1.5148,8.0251
9058,12.867,74801,82118,1.8653,0.18713,1.4259,1.5276,8.0631
9059,12.649,74930,82259,1.8699,0.18701,1.4294,1.5386,8.101
9060,12.388,75060,82400,1.8744,0.18702,1.4329,1.5365,8.1387
9061,11.685,75189,82542,1.8792,0.18654,1.4366,1.5862,8.1771
9062,15.65,75319,82684,1.884,0.18656,1.4403,1.5829,8.2151
9063,18.782,75449,82826,1.8889,0.18656,1.4441,1.582,8.2529
9064,20.475,75580,82969,1.8937,0.18647,1.4478,1.591,8.2911
9065,22.33,75712,83113,1.8986,0.18642,1.4515,1.5956,8.3293
9066,24.147,75844,83257,1.9035,0.18621,1.4553,1.6166,8.3679
9067,26.326,75977,83403,1.9084,0.18614,1.4591,1.6226,8.4061
9068,27.329,76111,83549,1.9134,0.18615,1.4629,1.621,8.4443
9069,27.084,76245,83695,1.9184,0.18603,1.4667,1.632,8.4822
9070,27.843,76379,83842,1.9234,0.18611,1.4706,1.6233,8.5202
9071,27.319,76513,83988,1.9283,0.18616,1.4744,1.6169,8.5577
9072,26.998,76647,84134,1.9332,0.18624,1.4782,1.6068,8.5954
9073,25.417,76780,84280,1.9381,0.18633,1.4819,1.5967,8.6331
9074,23.498,76913,84425,1.9429,0.18622,1.4856,1.6073,8.671
9075,22.479,77045,84569,1.9477,0.18634,1.4893,1.5943,8.7089
9076,20.546,77096,84633,1.9524,0.18339,1.4929,1.9023,8.7554
9077,49.979,77146,84695,1.957,0.18293,1.4964,1.9492,8.8022
9078,72.64,77195,84756,1.9615,0.1827,1.4999,1.9728,8.8486
9079,89.423,77243,84815,1.9661,0.18245,1.5034,1.9982,8.8952
9080,101.12,77290,84874,1.9706,0.18241,1.5069,2.0015,8.9416
9081,108.88,77342,84940,1.976,0.1806,1.511,2.1888,8.9887
9082,131.49,77394,85006,1.9819,0.18034,1.5156,2.2147,9.0354
9083,148.45,77449,85074,1.9878,0.18056,1.5201,2.1904,9.0821
9084,163.2,77506,85145,1.9936,0.18066,1.5246,2.1788,9.1288
9085,169.71,77565,85218,1.9994,0.1805,1.5291,2.1948,9.1743
9086,177.26,77627,85294,2.0054,0.18044,1.5337,2.1996,9.2199
9087,181.87,77691,85371,2.0112,0.18052,1.5382,2.1905,9.2653
9088,184.27,77755,85449,2.0171,0.18077,1.5427,2.1629,9.311
9089,188.08,77821,85528,2.0229,0.1805,1.5472,2.1902,9.3568
9090,192.6,77887,85608,2.0289,0.18049,1.5518,2.1903,9.4021
9091,197.73,77952,85687,2.0347,0.18056,1.5563,2.1813,9.4478
9092,196.65,78018,85766,2.0405,0.18061,1.5607,2.1746,9.4935
9093,194.49,78083,85845,2.0464,0.18051,1.5652,2.1843,9.5397
9094,188.76,78147,85923,2.0521,0.18075,1.5696,2.1587,9.5864
9095,184.88,78211,86000,2.0577,0.18058,1.574,2.1748,9.633
9096,179.03,78274,86076,2.0633,0.18063,1.5783,2.1683,9.68
9097,171.44,78335,86151,2.0689,0.18059,1.5825,2.1718,9.7272
9098,161.39,78396,86225,2.0744,0.18046,1.5868,2.1839,9.7746
9099,157.8,78455,86298,2.0801,0.18029,1.5912,2.2012,9.8221
9100,157.32,78514,86371,2.0857,0.18012,1.5955,2.2173,9.8694
9101,157.73,78567,86435,2.0902,0.18255,1.599,1.9637,9.911
9102,47.319,78619,86497,2.094,0.1828,1.6019,1.9364,9.9527
9103,213.92,78668,86557,2.0978,0.18274,1.6048,1.9422,9.9946
9104,210.4,78715,86615,2.1016,0.18251,1.6078,1.9656,10.037
9105,198.92,78761,86671,2.1054,0.18242,1.6107,1.9743,10.08
9106,188.06,78805,86726,2.1092,0.18249,1.6136,1.9661,10.122
9107,179.74,78849,86781,2.1128,0.18261,1.6164,1.9531,10.163
9108,167.14,78894,86836,2.1163,0.18264,1.6191,1.9489,10.205
9109,152.66,78940,86893,2.1199,0.18262,1.6218,1.9504,10.246
9110,139.16,78989,86951,2.1235,0.18271,1.6246,1.9396,10.287
9111,124.64,79038,87012,2.127,0.18266,1.6273,1.9441,10.328
9112,37.393,79088,87072,2.1305,0.18276,1.63,1.9335,10.369
9113,154.54,79139,87133,2.134,0.18272,1.6327,1.9372,10.41
9114,147.19,79189,87193,2.1374,0.18276,1.6353,1.932,10.451
9115,134.55,79237,87252,2.1408,0.18265,1.6379,1.9429,10.492
9116,123.62,79283,87309,2.1441,0.1826,1.6405,1.9471,10.534
9117,113.74,79328,87363,2.1474,0.18272,1.6431,1.9347,10.574
9118,106.48,79371,87417,2.1508,0.18253,1.6456,1.9539,10.616
9119,102.74,79414,87471,2.1542,0.18235,1.6483,1.9715,10.659
9120,97.648,79458,87525,2.1577,0.18212,1.651,1.9947,10.701
9121,93.554,79503,87580,2.1612,0.18213,1.6537,1.9938,10.743
9122,89.799,79549,87636,2.1647,0.18227,1.6563,1.9782,10.785
9123,86.397,79596,87694,2.1682,0.18219,1.659,1.9854,10.827
9124,83.369,79643,87752,2.1716,0.18223,1.6617,1.9809,10.869
9125,79.097,79691,87811,2.174,0.18757,1.6635,1.4182,10.879
9126,23.729,79736,87866,2.1769,0.17918,1.6657,2.2976,10.882
9127,156.26,79780,87921,2.1813,0.18162,1.6691,2.0432,10.925
9128,156.03,79823,87974,2.1849,0.18191,1.6719,2.0114,10.967
9129,148.78,79866,88028,2.1871,0.18762,1.6736,1.4102,10.974
9130,111.33,79907,88079,2.1872,0.18929,1.6737,1.2328,10.962
9131,33.4,79944,88127,2.1871,0.18933,1.6736,1.2287,10.952
9132,112.51,79979,88172,2.187,0.18914,1.6736,1.2487,10.941
9133,74.633,80013,88217,2.1869,0.18916,1.6735,1.2466,10.931
9134,22.39,80046,88260,2.1868,0.18895,1.6734,1.2691,10.921
9135,71.909,80079,88303,2.1867,0.18889,1.6733,1.2758,10.911
9136,35.948,80112,88346,2.1866,0.18891,1.6732,1.273,10.901
9137,10.784,80145,88390,2.1864,0.18893,1.6731,1.2714,10.891
9138,3.2353,80179,88434,2.1863,0.189,1.673,1.2638,10.881
9139,0.9706,80215,88480,2.1862,0.18908,1.6729,1.2557,10.87
9140,31.373,80252,88527,2.1861,0.18911,1.6728,1.2521,10.859
9141,9.4118,80289,88575,2.186,0.18923,1.6727,1.2399,10.849
9142,63.53,80326,88622,2.1858,0.18921,1.6726,1.2413,10.838
9143,27.885,80361,88667,2.1857,0.18902,1.6725,1.2617,10.828
9144,8.3656,80395,88711,2.1856,0.18896,1.6724,1.2683,10.818
9145,2.5097,80428,88753,2.1855,0.1889,1.6724,1.2752,10.808
9146,0.75291,80461,88796,2.1853,0.1887,1.6723,1.2956,10.798
9147,0.22587,80494,88839,2.1852,0.18891,1.6722,1.2742,10.788
9148,0.067762,80530,88884,2.1851,0.18892,1.6721,1.273,10.778
9149,29.255,80566,88931,2.185,0.18895,1.672,1.2695,10.767
9150,8.7764,80603,88978,2.1848,0.18892,1.6719,1.2726,10.757
9151,58.163,80639,89023,1.7952,0.15521,1.7151,5.9645,10.746
9152,398.07,80696,89089,1.7966,0.15071,1.7164,6.5087,10.732
9153,671.81,80773,89176,1.8062,0.18523,1.7256,2.1733,10.757
9154,523.4,80850,89263,1.8087,0.18889,1.7281,1.6915,10.785
9155,398.37,80928,89351,1.8109,0.18922,1.7301,1.647,10.813
9156,297.99,81005,89438,1.813,0.18911,1.7321,1.6608,10.842
9157,213.16,81083,89526,1.8151,0.18915,1.7341,1.6548,10.87
9158,63.947,81160,89613,1.8171,0.18914,1.7361,1.6557,10.899
9159,235,81238,89700,1.8192,0.18912,1.7381,1.6573,10.927
9160,174.21,81316,89788,1.8212,0.18916,1.74,1.6521,10.954
9161,52.264,81391,89873,1.8232,0.18902,1.7419,1.6707,10.982
9162,188.43,81446,89937,1.825,0.18845,1.7437,1.7455,11.012
9163,146.02,81489,89990,1.8269,0.18811,1.7455,1.7895,11.043
9164,105.88,81528,90038,1.8287,0.18783,1.7473,1.8259,11.076
9165,31.765,81563,90083,1.8306,0.1875,1.7491,1.8694,11.109
9166,116.48,81598,90127,1.8325,0.18751,1.7509,1.8664,11.142
9167,99.043,81635,90174,1.8344,0.18761,1.7527,1.8531,11.175
9168,77.212,81677,90225,1.8363,0.18757,1.7546,1.858,11.207
9169,58.095,81722,90280,1.8382,0.18779,1.7564,1.829,11.238
9170,17.429,81769,90337,1.8401,0.18799,1.7582,1.8015,11.269
9171,68.711,81817,90395,1.8419,0.18794,1.7599,1.8084,11.3
9172,53.849,81863,90450,1.8437,0.18809,1.7617,1.7877,11.33
9173,36.172,81906,90503,1.8454,0.18794,1.7633,1.8069,11.361
9174,10.852,81946,90551,1.8472,0.18774,1.765,1.8334,11.392
9175,43.055,81982,90597,1.8489,0.18751,1.7666,1.8631,11.424
9176,35.267,82018,90643,1.8506,0.18759,1.7682,1.8518,11.455
9177,26.549,82056,90689,1.8522,0.18773,1.7698,1.8329,11.486
9178,18.428,82096,90739,1.8539,0.18785,1.7714,1.8164,11.516
9179,5.5284,82139,90791,1.8555,0.18797,1.773,1.8012,11.546
9180,23.075,82184,90845,1.8571,0.18808,1.7745,1.7858,11.575
9181,14.028,82228,90899,1.8587,0.18802,1.776,1.7927,11.604
9182,5.4296,82272,90952,1.8602,0.18797,1.7775,1.7996,11.634
9183,1.6289,82313,91002,1.8618,0.18802,1.779,1.7923,11.663
9184,8.6219,82352,91050,1.8633,0.18803,1.7804,1.7914,11.692
9185,2.5866,82389,91096,1.8647,0.18788,1.7818,1.8096,11.721
9186,20.772,82427,91143,1.8661,0.18775,1.7832,1.8265,11.75
9187,12.588,82465,91190,1.8675,0.18793,1.7845,1.8024,11.778
9188,3.5535,82506,91239,1.8689,0.18803,1.7859,1.7889,11.807
9189,1.0661,82548,91290,1.8703,0.18816,1.7872,1.7715,11.834
9190,3.6553,82591,91342,1.8717,0.18812,1.7886,1.777,11.862
9191,1.0966,82634,91394,1.873,0.18817,1.7898,1.7698,11.889
9192,11,82675,91444,1.8743,0.18821,1.7911,1.764,11.916
9193,3.3,82714,91492,1.8756,0.18815,1.7923,1.7712,11.944
9194,24.761,82752,91539,1.8769,0.18807,1.7936,1.7825,11.971
9195,13.146,82789,91585,1.8782,0.188,1.7948,1.7912,11.998
9196,3.9437,82827,91632,1.8795,0.18797,1.7961,1.7947,12.026
9197,14.856,82867,91681,1.8808,0.18804,1.7973,1.7848,12.054
9198,4.4473,82909,91731,1.8821,0.18808,1.7986,1.779,12.081
9199,1.3342,82951,91782,1.8834,0.18817,1.7998,1.7672,12.108
9200,6.3635,82994,91834,1.8848,0.18814,1.8011,1.7713,12.135
9201,1.909,82332,91085,1.8757,0.18829,1.7924,1.7537,12.163
9202,17.687,81665,90331,1.8616,0.18825,1.7788,1.7623,12.191
9203,6.5817,80997,89575,1.8471,0.18845,1.7649,1.7393,12.219
9204,1.9745,80327,88818,1.8326,0.18865,1.751,1.7173,12.248
9205,11.008,79656,88059,1.8182,0.1887,1.7371,1.7139,12.278
9206,3.3025,78985,87301,1.8037,0.18886,1.7232,1.6959,12.307
9207,26.355,78315,86543,1.7892,0.18918,1.7093,1.6579,12.337
9208,13.814,77647,85787,1.7747,0.18935,1.6954,1.639,12.367
9209,3.7326,76982,85034,1.7603,0.18957,1.6815,1.6135,12.397
9210,1.1198,76317,84282,1.7459,0.18957,1.6677,1.6174,12.427
9211,8.167,76357,84331,1.7424,0.18963,1.6643,1.6102,12.458
9212,2.4501,76398,84380,1.7435,0.18972,1.6654,1.5983,12.489
9213,23.12,76439,84431,1.7449,0.18992,1.6667,1.5708,12.52
9214,9.9112,76482,84482,1.7463,0.18979,1.6681,1.588,12.55
9215,2.9734,76525,84534,1.7478,0.18959,1.6695,1.6141,12.581
9216,12.83,76567,84585,1.7493,0.18956,1.6709,1.617,12.614
9217,6.0299,76608,84635,1.7508,0.18946,1.6724,1.63,12.647
9218,1.397,76648,84685,1.7524,0.18927,1.674,1.6556,12.68
9219,0.41909,76688,84734,1.754,0.18923,1.6755,1.6601,12.713
9220,6.4096,76728,84783,1.7556,0.18912,1.677,1.6741,12.746
9221,2.9029,76769,84833,1.7572,0.18912,1.6785,1.6734,12.78
9222,0.56688,76811,84885,1.7588,0.18913,1.6801,1.6722,12.814
9223,0.0001,76854,84937,1.7604,0.18922,1.6817,1.6594,12.847
9224,0.0001,76897,84990,1.762,0.18917,1.6832,1.6655,12.88
